Algorithm,Allocation,Processes,MessageSize,Latency
Chain,core,45,8,4.51
Chain,core,45,16,3.74
Chain,core,45,32,4.17
Chain,core,45,64,4.34
Chain,core,45,128,5.55
Chain,core,45,256,5.85
Chain,core,45,512,6.26
Chain,core,45,1024,7.52
Chain,core,45,2048,9.42
Chain,core,45,4096,13.97
Chain,core,45,8192,20.89
Chain,core,45,16384,39.37
Chain,core,45,32768,57.37
Chain,core,45,65536,92.54
Chain,core,45,131072,161.84
Chain,core,45,262144,302.50
Chain,core,45,524288,586.32
Chain,core,45,1048576,1124.09
Chain,core,46,1,3.82
Chain,core,46,2,3.81
Chain,core,46,4,3.80
Chain,core,46,8,4.45
Chain,core,46,16,3.92
Chain,core,46,32,4.22
Chain,core,46,64,4.39
Chain,core,46,128,5.36
Chain,core,46,256,5.77
Chain,core,46,512,6.05
Chain,core,46,1024,7.16
Chain,core,46,2048,9.23
Chain,core,46,4096,13.53
Chain,core,46,8192,20.07
Chain,core,46,16384,38.90
Chain,core,46,32768,55.68
Chain,core,46,65536,89.96
Chain,core,46,131072,152.69
Chain,core,46,262144,279.56
Chain,core,46,524288,542.16
Chain,core,46,1048576,1062.24
Chain,core,47,1,4.07
